%
% Integrated Log Set
%
% integratedLogSetV1.dat
% [generated from processIntegratedLogSetV1.m]
% [note : MATLAB loadable]
%
% columns are tab delimited
% row    = single depth sample
% column = single data category
%
% Well logs from Frio Brine Pilot #1 
% [For Frio C Reservoir Unit]
%
% UWI 5X2500071
%
% E/W  :  3737528.82 ft.
% N/S  :   160437.85 ft.
%
% C.  Data Comp.        Unit
% ---------------------------
% 1.  wireline depth    (m)
% 2.  wireline depth    (ft)
% 3.  density           (g/cc) 
% 4.  caliper           (inches) 
% 5.  gamma             (API) 
% 6.  thorium           (ppm) 
% 7.  uranium           (ppm) 
% 8.  potassium         (cfcf) 
% 9.  neutron porosity  (fraction) 
% 10. density porosity  (fraction) 
% 11. sp                (millivolts)
% 12. total resitivity  (ohms) 
% 13. Vp                (m/s)
% 14. Vs                (m/s)
%
% NOTES 
% 1-12  from frioBrine1_baseLogsPII.las
% 13,14 from Frio_compressional_shear_DSI_borehole_compensated.las
%
% 6-8   from spectral gamma
% 13,14 from dipole sonic
%
% Depth range : 4700-5200 ft
%               1000 samples
%
%
% Minor Proc. steps
% ---------------------------------
% a) LAS header strip
% b) column extraction
% c) set merge
% d) data subsection
% e) interpolate onto common mesh
% f) attach new header
% g) write out
%
%
% Assembled by Jonathan Ajo-Franlin, Mar.2nd,2006
%
1440.270270	4725.296162	2.225733	8.284147	118.882356	18.173446	1.270975	0.015811	0.550285	0.257115	41.338530	0.754062	2350.237208	872.759141
1440.423423	4725.798633	2.213402	8.277572	123.221514	18.727408	1.071520	0.016059	0.537629	0.264586	41.425829	0.734489	2350.865323	857.613601
1440.576577	4726.301104	2.206476	8.528864	124.860075	18.491536	1.321064	0.016413	0.540723	0.268814	41.364701	0.730610	2355.675670	870.464270
1440.729730	4726.803575	2.196237	8.560499	130.464697	17.569182	1.362041	0.017505	0.564439	0.274999	41.277599	0.752392	2365.605609	901.025122
1440.882883	4727.306046	2.194346	8.462515	135.604022	17.159187	1.118463	0.017291	0.547622	0.276112	41.396173	0.791363	2364.734942	913.334018
1441.036036	4727.808517	2.195195	8.079617	135.373842	16.788896	1.056094	0.017048	0.521661	0.275656	41.131534	0.802465	2369.204661	918.052804
1441.189189	4728.310988	2.187390	8.076899	132.837887	17.676942	1.145312	0.016889	0.509571	0.280440	41.286909	0.771758	2371.093485	931.145756
1441.342342	4728.813459	2.178044	8.380156	130.683599	17.332511	1.213387	0.017978	0.519681	0.286019	41.386383	0.772349	2373.091589	923.547206
1441.495495	4729.315930	2.173860	8.315538	129.115495	17.867664	0.953262	0.018072	0.534312	0.288581	41.298603	0.800852	2383.665865	906.798816
1441.648649	4729.818401	2.183727	8.042781	129.194127	17.980585	0.643147	0.018623	0.531093	0.282641	41.242885	0.812765	2395.600913	910.047198
